"Record ID","Company name","DHC ID","Street Address","City","State/Region","Postal Code","Country/Region","Phone Number","HQ Unique Address","Lifecycle Stage","Created by user ID","Website URL","# Customers Gemini","# Customers Tricura","# Prospects Gemini","# Prospects Tricura"
"40526036368","Serenity Living (AKA A Touch of Home)","951283","1301 E Doege St","Marshfield","WI","54449","United States","(715) 221-0377","1301 E Doege St, Marshfield, WI, 54449","Lead","Kolby Mangino","https://www.serenitylivingwi.org/","0.0","0.0","0.0","0.0"
"40513717155","Serenity Residences Senior Living","36209","3949 Meadowdale St","Metairie","LA","70002","United States","(504) 377-6376","3949 Meadowdale St, Metairie, LA, 70002","Lead","Kolby Mangino","https://www.serenitynola.com/","0.0","0.0","0.0","0.0"
"40502041160","Tide Group","1106277","2825 E Cottonwood Pkwy Ste 500","Salt Lake City","UT","84121","United States","","2825 E Cottonwood Pkwy Ste 500, Salt Lake City, UT, 84121","Lead","Kolby Mangino","https://tidehg.com/","0.0","0.0","0.0","0.0"
"40492544592","Strive Senior Living","1037511","496 S Hunt Club Blvd","Apopka","FL","32703","United States","(407) 740-8815","496 S Hunt Club Blvd, Apopka, FL, 32703","Lead","Kolby Mangino","https://striveseniorliving.com/","0.0","0.0","0.0","0.0"
"40517894027","Waterford Assisted Living","1039767","500 NW Vesper St","Blue Springs","MO","64014","United States","(816) 228-6337","500 NW Vesper St, Blue Springs, MO, 64014","Lead","Kolby Mangino","https://waterfordladieshome.com/","0.0","0.0","0.0","0.0"
"40509287760","Twenty20 Management LLC","1076204","4289 N Fork Rd","Elliston","VA","24087","United States","(540) 443-8615","4289 N Fork Rd, Elliston, VA, 24087","Lead","Kolby Mangino","https://www.twenty20management.com/contact","0.0","0.0","0.0","0.0"
"40463611203","Shiloh Green Homes","1045380","7760 Foppiano Way","Windsor","CA","95492","United States","(707) 205-6907","7760 Foppiano Way, Windsor, CA, 95492","Lead","Kolby Mangino","https://www.shilohgreenhomes.com/locations","0.0","0.0","0.0","0.0"
"40430626696","Senior Services of America","29468","5401 32nd Ave Ste 204","Gig Harbor","WA","98335","United States","(253) 474-0425","5401 32nd Ave Ste 204, Gig Harbor, WA, 98335","Lead","Kolby Mangino","www.seniorservicesofamerica.com/","0.0","0.0","0.0","0.0"
"40338651719","The Gardens Assisted Living","963668","1610 Highway 3","Cherokee","IA","51012","United States","(712) 225-2999","1610 Highway 3, Cherokee, IA, 51012","Lead","Kolby Mangino","www.gardenslifestyle.com/","0.0","0.0","0.0","0.0"
"40335577178","Tysons Woods Assisted Living Homes","29891","8514 Electric Ave","Vienna","VA","22182","United States","(703) 846-0395","8514 Electric Ave, Vienna, VA, 22182","Lead","Kolby Mangino","www.tysonswoods.com/","0.0","0.0","0.0","0.0"
"40332327766","Trinity Adult Family Homes","952907","2925 Wimbledon Way","Madison","WI","53713","United States","(262) 637-4388","2925 Wimbledon Way, Madison, WI, 53713","Lead","Kolby Mangino","","0.0","0.0","0.0","0.0"
"40330157465","Real Place","952556","25630 W Chicago","Redford","MI","48239","United States","(313) 310-5950","25630 W Chicago, Redford, MI, 48239","Lead","Kolby Mangino","","0.0","0.0","0.0","0.0"
"40521200305","The Rising Sun Senior Homes","952870","421 S Fenton St","Lakewood","CO","80226","United States","(303) 937-3473","421 S Fenton St, Lakewood, CO, 80226","Lead","Kolby Mangino","www.therisingsunseniorhome.com/","0.0","0.0","0.0","0.0"
"40500024156","Santa Martha Residential","952666","5706 Tulane St","San Diego","CA","92122","United States","(858) 642-0572","5706 Tulane St, San Diego, CA, 92122","Lead","Kolby Mangino","","0.0","0.0","0.0","0.0"
"40430626695","Savant Senior Living","1098622","8202 Florence Ave Ste 200","Downey","CA","90241","United States","(562) 450-1090","8202 Florence Ave Ste 200, Downey, CA, 90241","Lead","Kolby Mangino","https://www.savantseniorliving.com/","0.0","0.0","0.0","0.0"
"40362873493","The Arbors Assisted Living Residential Communities","951414","130 University Dr","Amherst","MA","01002","United States","(413) 339-3773","130 University Dr, Amherst, MA, 01002","Lead","Kolby Mangino","www.arborsassistedliving.com","0.0","0.0","0.0","0.0"
"40526036367","The Guardian Elder Care Services","952846","10930 SW 143rd Ct","Miami","FL","33186","United States","(305) 962-8831","10930 SW 143rd Ct, Miami, FL, 33186","Lead","Kolby Mangino","","0.0","0.0","0.0","0.0"
"40519029365","Rose Meadows Elder Care","36021","726 Brentwood Dr","San Jose","CA","95129","United States","(408) 499-5699","726 Brentwood Dr, San Jose, CA, 95129","Lead","Kolby Mangino","rosemeadows.com/index.html","0.0","0.0","0.0","0.0"
"40516188422","The Angels Garden Assisted Living","29604","4101 Bel Pre Rd","Rockville","MD","20853","United States","(301) 806-0151","4101 Bel Pre Rd, Rockville, MD, 20853","Lead","Kolby Mangino","www.angelgardenhomes.com/","0.0","0.0","0.0","0.0"
"40498941501","Sacred Heart Assisted Living Inc (AKA Elderly Care Family Partners LLC)","29421","37189 Stoyview Cir","Murrieta","CA","92563","United States","(951) 696-2245","37189 Stoyview Cir, Murrieta, CA, 92563","Lead","Kolby Mangino","https://www.sacredheartelderlycare.com/info-request","0.0","0.0","0.0","0.0"
"40423382053","Roxies Elderly Homes","952619","290 Holiday Way","Oceanside","CA","92057","United States","(760) 859-6303","290 Holiday Way, Oceanside, CA, 92057","Lead","Kolby Mangino","","0.0","0.0","0.0","0.0"
"40329387280","The Vineyard Residential","952874","21246 Sauvignon Ln","Apple Valley","CA","92308","United States","(760) 240-9312","21246 Sauvignon Ln, Apple Valley, CA, 92308","Lead","Kolby Mangino","","0.0","0.0","0.0","0.0"
"40517738162","The Gardens Adult Family Homes","966164","4271 N Prairie Rose Ln","Appleton","WI","54913","United States","(920) 944-8880","4271 N Prairie Rose Ln, Appleton, WI, 54913","Lead","Kolby Mangino","www.gardensafh.com/","0.0","0.0","0.0","0.0"
"40512476781","Rose Senior Living","953048","33200 Health Campus Blvd","Avon","OH","44011","United States","(440) 937-0757","33200 Health Campus Blvd, Avon, OH, 44011","Lead","Kolby Mangino","www.roseseniorliving.com/","0.0","0.0","0.0","0.0"
"40500954271","Rosetta Assisted Living","952612","2810 Great Northern Loop","Missoula","MT","59808","United States","(208) 391-2520","2810 Great Northern Loop, Missoula, MT, 59808","Lead","Kolby Mangino","https://northcarehealth.org/locations/","0.0","0.0","0.0","0.0"
"40408509843","Rita Maria Assisted Living","952576","15348 SW 33rd Ln","Miami","FL","33185","United States","(786) 391-1398","15348 SW 33rd Ln, Miami, FL, 33185","Lead","Kolby Mangino","","0.0","0.0","0.0","0.0"
"40334959112","Providence Place Senior Living","29670","1020 Charlie Daniels Pkwy","Mount Juliet","TN","37122","United States","(615) 903-8479","1020 Charlie Daniels Pkwy, Mount Juliet, TN, 37122","Lead","Kolby Mangino","providenceplaceseniorliving.com","0.0","0.0","0.0","0.0"
"40521665909","The Blake","36211","113 W Jackson St Ste B","Ridgeland","MS","39157","United States","(337) 993-8898","113 W Jackson St Ste B, Ridgeland, MS, 39157","Lead","Kolby Mangino","www.blakeliving.com/","0.0","0.0","0.0","0.0"
"40338339353","Tender Care","952817","24661 Kim Cir","Laguna Hills","CA","92653","United States","(949) 455-1677","24661 Kim Cir, Laguna Hills, CA, 92653","Lead","Kolby Mangino","","0.0","0.0","0.0","0.0"
"40515569036","Strudwick AFC","952757","1423 Elmwood Rd","Lansing","MI","48917","United States","(517) 896-9990","1423 Elmwood Rd, Lansing, MI, 48917","Lead","Kolby Mangino","","0.0","0.0","0.0","0.0"
"40514182145","Rooms R Us Adult Family Home","952592","3850 N 27th St","Milwaukee","WI","53216","United States","(414) 975-2645","3850 N 27th St, Milwaukee, WI, 53216","Lead","Kolby Mangino","","0.0","0.0","0.0","0.0"
"40509133338","Teams Adult Family Home","952813","8519 W Lancaster Ave","Milwaukee","WI","53225","United States","(414) 759-9673","8519 W Lancaster Ave, Milwaukee, WI, 53225","Lead","Kolby Mangino","","0.0","0.0","0.0","0.0"
"40504990384","St Rita Adult Family Homes","952748","212976 Hwy B","Mosinee","WI","54455","United States","(715) 693-6768","212976 Hwy B, Mosinee, WI, 54455","Lead","Kolby Mangino","","0.0","0.0","0.0","0.0"
"40498476856","Rehoboth Oaks","952565","2990 138th Ave","Dorr","MI","49323","United States","(616) 610-4097","2990 138th Ave, Dorr, MI, 49323","Lead","Kolby Mangino","www.rehobothoaks.com/","0.0","0.0","0.0","0.0"
"40413076782","Roseleaf Senior Living and Memory Care Communities","36026","2770 Sierra Ladera Ln","Chico","CA","95928","United States","(530) 488-4320","2770 Sierra Ladera Ln, Chico, CA, 95928","Lead","Kolby Mangino","https://roseleafcare.com/","0.0","0.0","0.0","0.0"
"40408509842","Residential Opportunities Inc (ROI)","29009","1100 S Rose St","Kalamazoo","MI","49001","United States","(269) 343-3731","1100 S Rose St, Kalamazoo, MI, 49001","Lead","Kolby Mangino","www.residentialopportunities.org/","0.0","0.0","0.0","0.0"
"40381867801","Princeville by the Sea","35986","3601 Oleander St","Seal Beach","CA","90740","United States","(855) 687-9900","3601 Oleander St, Seal Beach, CA, 90740","Lead","Kolby Mangino","https://princeville.care/","0.0","0.0","0.0","0.0"
"40367048726","River City Estates","35977","11002 Main St","Hewitt","WI","54441","United States","(715) 389-2280","11002 Main St, Hewitt, WI, 54441","Lead","Kolby Mangino","https://www.rivercityestates.org/","0.0","0.0","0.0","0.0"
"40351758898","Reign Senior Residences (AKA RSR Senior Residences)","1066706","6700 W Commercial Blvd","Tamarac","FL","33319","United States","(786) 878-5140","6700 W Commercial Blvd, Tamarac, FL, 33319","Lead","Kolby Mangino","https://www.rsrcares.com/","0.0","0.0","0.0","0.0"
"40515569035","Royal Garden Board & Care Homes","952622","6159 N Atoll Ave","Van Nuys","CA","91401","United States","(818) 805-2520","6159 N Atoll Ave, Van Nuys, CA, 91401","Lead","Kolby Mangino","www.royalgardenbc.com/contact-us","0.0","0.0","0.0","0.0"
"40513717154","Residential Options","28993","2400 Science Pkwy","Okemos","MI","48864","United States","(517) 374-8066","2400 Science Pkwy, Okemos, MI, 48864","Lead","Kolby Mangino","www.roi-mi.com/contact/","0.0","0.0","0.0","0.0"
"40384964135","Support Solutions","952801","1008 Sabattus St","Lewiston","ME","04240","United States","(207) 241-2330","1008 Sabattus St, Lewiston, ME, 04240","Lead","Kolby Mangino","","0.0","0.0","0.0","0.0"
"40344240770","St Francis Group Home","952742","4151 E St Louis Ave","Las Vegas","NV","89104","United States","(702) 457-4961","4151 E St Louis Ave, Las Vegas, NV, 89104","Lead","Kolby Mangino","","0.0","0.0","0.0","0.0"
"40334959113","Taylor Farm Assisted Living","29579","21748 Oscar Hayden Rd","Bushwood","MD","20618","United States","(301) 904-9290","21748 Oscar Hayden Rd, Bushwood, MD, 20618","Lead","Kolby Mangino","www.taylorfarmassistedliving.com/taylor-farms27772081","0.0","0.0","0.0","0.0"
"40330933092","Sodalis Senior Living","29387","1921 Corporate Dr Ste 101","San Marcos","TX","78666","United States","(830) 624-1044","1921 Corporate Dr Ste 101, San Marcos, TX, 78666","Lead","Kolby Mangino","sodalissenior.com/","0.0","0.0","0.0","0.0"
"40518048844","Prime Healthcare Services","542003","3480 E Guasti Rd","Ontario","CA","91761","United States","(909) 235-4400","3480 E Guasti Rd, Ontario, CA, 91761","Lead","Kolby Mangino","www.primehealthcare.com","0.0","0.0","0.0","0.0"
"40516188421","Premier Care Assisted Living","36094","1109 16th St","Bay City","MI","48708","United States","(989) 295-7641","1109 16th St, Bay City, MI, 48708","Lead","Kolby Mangino","","0.0","0.0","0.0","0.0"
"40452827668","Prestige Manor","952522","6333 SE Babb Rd","Belleview","FL","34420","United States","(352) 307-6333","6333 SE Babb Rd, Belleview, FL, 34420","Lead","Kolby Mangino","https://prestigemanor.com/","0.0","0.0","0.0","0.0"
"40349806252","Morning Pointe Senior Living","29767","6020 Arbury Way","Ooltewah","TN","37363","United States","(877) 776-4683","6020 Arbury Way, Ooltewah, TN, 37363","Lead","Kolby Mangino","www.morningpointe.com/","0.0","0.0","0.0","0.0"
"40463611202","Pedflors Residential Care","952490","1319 E Alvin Ave","Santa Maria","CA","93454","United States","(805) 614-4014","1319 E Alvin Ave, Santa Maria, CA, 93454","Lead","Kolby Mangino","","0.0","0.0","0.0","0.0"
"40381867800","Rayen AFC Home","952554","267 Snow Ave","Saginaw","MI","48602","United States","(989) 213-5514","267 Snow Ave, Saginaw, MI, 48602","Lead","Kolby Mangino","www.rayenafchomes.com/clean-facilities","0.0","0.0","0.0","0.0"
"40330315273","Ramah Care Services","29524","2405 Fuhs Ave Bldg 7","Gallup","NM","87301","United States","(505) 863-8940","2405 Fuhs Ave Bldg 7, Gallup, NM, 87301","Lead","Kolby Mangino","http://ramahcare.com/home.html","0.0","0.0","0.0","0.0"
"40330157464","Refreshing Springs","36041","12301 Kemmerton Ln","Bowie","MD","20715","United States","(240) 486-9899","12301 Kemmerton Ln, Bowie, MD, 20715","Lead","Kolby Mangino","www.refreshingsprings.co/","0.0","0.0","0.0","0.0"
"40525881605","Primrose Retirement Communities","35978","815 N 2nd St","Aberdeen","SD","57401","United States","(605) 226-3300","815 N 2nd St, Aberdeen, SD, 57401","Lead","Kolby Mangino","www.primroseretirement.com/","0.0","0.0","0.0","0.0"
"40498631571","PearTree House Assisted Living","36049","8001 Middlebury Dr","Pasadena","MD","21122","United States","(410) 437-5050","8001 Middlebury Dr, Pasadena, MD, 21122","Lead","Kolby Mangino","www.thepeartreehouse.com/","0.0","0.0","0.0","0.0"
"40497286242","Jefferson Crest","28885","8717 W Palmetto Ave","Milwaukee","WI","53225","United States","(414) 688-7272","8717 W Palmetto Ave, Milwaukee, WI, 53225","Lead","Kolby Mangino","www.jeffersoncrest.com/contact-us","0.0","0.0","0.0","0.0"
"40394412601","Peak Gardens Assisted Living (FKA Family Assisted Living)","29606","2948 Routt Cir","Lakewood","CO","80215","United States","(720) 552-8521","2948 Routt Cir, Lakewood, CO, 80215","Lead","Kolby Mangino","peakgardens.com/","0.0","0.0","0.0","0.0"
"40498166953","Patient Pines Assisted Living","952484","1715 Westminster Dr","Green Bay","WI","54302","United States","(920) 884-2273","1715 Westminster Dr, Green Bay, WI, 54302","Lead","Kolby Mangino","","0.0","0.0","0.0","0.0"
"40344392987","Personal Care at Evergreen","951846","336 N Main St","Washington","PA","15301","United States","(724) 222-4227","336 N Main St, Washington, PA, 15301","Lead","Kolby Mangino","www.evergreenassisted.com/","0.0","0.0","0.0","0.0"
"40514637906","Our Home Assisted Living","35970","199 W Janss Rd","Thousand Oaks","CA","91360","United States","(805) 338-1943","199 W Janss Rd, Thousand Oaks, CA, 91360","Lead","Kolby Mangino","","0.0","0.0","0.0","0.0"
"40510991702","Pasadena Mansion","29628","779 S Pasadena Ave","Pasadena","CA","91105","United States","(626) 356-7575","779 S Pasadena Ave, Pasadena, CA, 91105","Lead","Kolby Mangino","https://www.pasadenamansion.com/","0.0","0.0","0.0","0.0"
"40503905404","Oak Terrace Senior Living","974758","1575 Hoover Dr","North Mankato","MN","56003","United States","(507) 387-2037","1575 Hoover Dr, North Mankato, MN, 56003","Lead","Kolby Mangino","oakterraceliving.com","0.0","0.0","0.0","0.0"
"40373972372","Parc Communities","965372","3095 Club Dr","Bryan","TX","77807","United States","(770) 618-4960","3095 Club Dr, Bryan, TX, 77807","Lead","Kolby Mangino","www.parccommunities.com/","0.0","0.0","0.0","0.0"
"40513407063","The Terrace Assisted Living Facilities","1038373","2453 W Genesee Turnpike","Camillus","NY","13031","United States","(315) 672-3790","2453 W Genesee Turnpike, Camillus, NY, 13031","Lead","Kolby Mangino","https://www.camillusridgeterrace.com/","0.0","0.0","0.0","0.0"
"40511458190","Pacific Care Home","35992","3647 Pacific Blvd","San Mateo","CA","94403","United States","(650) 345-1796","3647 Pacific Blvd, San Mateo, CA, 94403","Lead","Kolby Mangino","https://www.pacificcarehome.com/","0.0","0.0","0.0","0.0"
"40460159576","Welcome Home Assisted Living","29981","1605 Vandekarr Rd","Owosso","MI","48867","United States","(989) 723-3807","1605 Vandekarr Rd, Owosso, MI, 48867","Lead","Kolby Mangino","https://welcomehomeassistedliving.net/","0.0","0.0","0.0","0.0"
"40371961457","St Daniels Eldercare Homes","1040157","2315 Navarro Dr","Claremont","CA","91711","United States","(909) 971-7083","2315 Navarro Dr, Claremont, CA, 91711","Lead","Kolby Mangino","http://www.stdanielseldercare.com/","0.0","0.0","0.0","0.0"
"40359625401","Oasis Senior Living","952441","7001 N Garden Grove Ave","Reseda","CA","91335","United States","(818) 697-5253","7001 N Garden Grove Ave, Reseda, CA, 91335","Lead","Kolby Mangino","","0.0","0.0","0.0","0.0"
"40520889679","Pine Tree Cottage RCFE","952501","41321 Pine Tree Cir","Temecula","CA","92591","United States","(951) 764-7078","41321 Pine Tree Cir, Temecula, CA, 92591","Lead","Kolby Mangino","","0.0","0.0","0.0","0.0"
"40512476780","St Bernards Senior Housing","953085","1606 Heern Dr","Jonesboro","AR","72401","United States","(870) 932-8141","1606 Heern Dr, Jonesboro, AR, 72401","Lead","Kolby Mangino","https://www.stbernards.info/locations/profile/village/?searchId=2b5329b2-ca28-ef11-a86b-000d3a61151d&sort=15","0.0","0.0","0.0","0.0"
"40479016982","Simpatico Senior Living (FKA Sunridge Senior Living)","952783","7949 Sunmount Dr","El Paso","TX","79925","United States","(915) 857-5487","7949 Sunmount Dr, El Paso, TX, 79925","Lead","Kolby Mangino","https://simpaticoelpaso.com/","0.0","0.0","0.0","0.0"
"40423227957","Oceanside Rest Home","952443","4451 San Joaquin St","Oceanside","CA","92057","United States","(760) 822-6182","4451 San Joaquin St, Oceanside, CA, 92057","Lead","Kolby Mangino","","0.0","0.0","0.0","0.0"
